policyno,plcydate,clm_freq5,clm_amt5,clm_amt,kidsdriv,travtime,car_use,bluebook,retained,npolicy,car_type,red_car,mvr_pts,clm_flag,age,homekids,yoj,income,gender,parent1,jobclass,max_educ,home_val,samehome,yearsinhome,area,in_yy,hadclaim,commercial,cartype_panel,cartype_sports,cartype_pickup,cartype_suv,cartype_sedan,cartype_van,redcar,revolked,male,married,singleparent,job_bluecollar,urban,homeowner,probclaim
36636186,1996-07-26,0,0,0,0,46,Private,10020,4,1,Pickup,yes,0,No,47,0,11,25674,M,No,Blue Collar,<High School,151714,1,1,Urban,FALSE,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,.19804029
36640047,1994-01-30,0,0,2856,0,40,Private,11380,1,1,Sports Car,no,5,Yes,61,0,3,23111,F,No,Clerical,High School,198141,1,1,Urban,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,.53891081
36642140,1997-07-12,0,0,0,0,44,Private,16170,10,2,Sedan,yes,3,No,49,0,14,57070,M,No,Clerical,High School,135174,7,7,Urban,FALSE,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,.092055187
36642225,1994-09-24,2,13665,0,0,19,Private,24480,4,2,Sedan,no,4,No,46,0,8,5740,F,No,Manager,PhD,0,16,16,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.14157853
36660060,1997-10-07,0,0,0,0,20,Private,15020,10,2,Sports Car,no,3,No,50,0,10,45620,F,No,Manager,Bachelors,170796,5,5,Urban,FALSE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,.16691875
36667647,1995-03-15,1,23659,0,1,37,Private,8040,10,4,SUV,no,3,No,32,2,11,26933,F,No,Clerical,<High School,141200,1,1,Rural,FALSE,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,.12508184
36676033,1994-08-17,0,0,0,0,50,Commercial,26440,7,2,Panel Truck,no,1,No,46,1,9,49680,M,Yes,Blue Collar,Bachelors,228046,5,5,Urban,FALSE,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,.36441958
36700313,1993-09-11,2,6935,0,0,24,Private,15980,6,1,Sedan,yes,8,No,44,3,11,84007,M,No,Professional,Bachelors,,8,8,Urban,FALSE,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,.31861904
36704100,1999-05-23,0,0,0,0,20,Private,5500,1,4,SUV,no,0,No,40,2,1,50298,F,No,Blue Collar,<High School,152956,7,7,Urban,TRUE,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,.22169463
36705409,1997-03-31,0,0,7865,3,19,Commercial,19810,10,2,Pickup,no,1,Yes,43,4,10,71905,F,Yes,Blue Collar,High School,191685,8,8,Urban,FALSE,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,.78157037
36725531,1996-11-23,0,0,1718,0,15,Commercial,20430,4,1,Sports Car,no,1,Yes,32,4,0,0,F,Yes,Student,High School,0,1,1,Urban,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,.67740029
36728023,1996-10-05,0,0,0,0,46,Private,25390,10,2,Sports Car,no,0,No,32,2,13,8404,F,No,Clerical,<High School,78995,1,1,Rural,FALSE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,.026754873
36746093,1998-07-01,0,0,0,0,38,Private,15570,11,2,Sedan,yes,2,No,48,0,10,83419,M,No,Manager,Masters,220207,18,18,Urban,FALSE,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,.075603381
36746994,1998-06-11,0,0,0,0,16,Commercial,6360,7,1,Sports Car,no,0,No,37,1,11,11629,F,No,Student,High School,0,1,1,Urban,FALSE,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,.50021183
36754198,1996-10-16,0,0,0,0,54,Private,9760,1,2,SUV,no,1,No,29,3,10,53643,F,Yes,Clerical,High School,0,11,11,Rural,TRUE,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,.2255902
36759830,1994-03-18,2,8037,2357,0,48,Private,3640,3,1,Sedan,yes,7,Yes,32,2,11,21357,M,Yes,Clerical,<High School,0,1,1,Urban,FALSE,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,.70009845
36797891,1998-05-02,1,15821,0,0,40,Private,18360,1,3,Pickup,no,6,No,35,0,12,104948,F,No,Manager,Bachelors,317002,1,1,Urban,TRUE,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,.30532038
36801004,1998-09-10,0,0,0,0,30,Private,12170,6,1,Sedan,no,0,No,44,0,12,62741,M,No,Lawyer,Masters,173680,9,9,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,.070841976
36810580,1997-04-08,0,0,0,0,34,Private,15740,7,1,Sports Car,no,0,No,51,0,9,72961,F,No,Manager,Bachelors,0,11,11,Urban,FALSE,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,.47049573
36820084,1993-05-31,0,0,5900,0,37,Commercial,11360,1,3,Pickup,yes,6,Yes,41,0,13,57615,M,No,Blue Collar,Bachelors,181310,9,9,Urban,TRUE,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,.44173795
36829296,1993-08-25,3,27094,0,0,41,Private,21440,10,1,SUV,no,6,No,40,0,12,20574,F,No,Clerical,High School,0,6,6,Urban,FALSE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,.65120864
36841032,1996-06-08,0,0,0,0,31,Private,10930,11,1,SUV,no,0,No,49,0,0,0,F,No,Student,Bachelors,0,16,16,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.011665815
36846579,1996-07-25,2,6711,0,0,34,Private,7440,3,1,SUV,no,2,No,49,0,0,0,F,No,Home Maker,Masters,100880,10,10,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.25065571
36847964,1996-10-29,0,0,0,0,25,Private,9980,9,1,Pickup,yes,0,No,39,3,9,45789,M,Yes,Manager,Bachelors,0,10,10,Urban,FALSE,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,.2528294
36857499,1994-05-19,0,0,0,0,5,Private,13790,4,2,Pickup,no,4,No,28,3,9,94863,F,Yes,Professional,Bachelors,269454,4,4,Urban,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,.30963975
36864135,1998-07-23,0,0,3642,1,17,Commercial,19880,1,1,Sports Car,no,0,Yes,45,2,8,48819,F,No,Blue Collar,Bachelors,198108,13,13,Urban,TRUE,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,.58259779
36899763,1998-09-26,0,0,0,0,7,Private,15920,1,3,Sedan,no,1,No,46,0,10,,M,No,Lawyer,Masters,288592,15,15,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,.048477922
36900921,1998-02-15,0,0,0,0,43,Private,14430,1,2,Sedan,no,0,No,41,0,7,20766,M,No,Blue Collar,<High School,119899,1,1,Urban,TRUE,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,.14216314
36923658,1998-09-22,0,0,0,1,22,Commercial,13510,1,2,Sedan,no,0,No,40,3,10,80052,F,Yes,Blue Collar,Bachelors,0,9,9,Rural,TRUE,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,.093936205
36983239,1997-05-24,0,0,3625,1,18,Commercial,24650,15,2,Panel Truck,no,3,Yes,41,1,13,94116,M,Yes,Professional,Masters,263819,14,14,Urban,FALSE,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,.23427249
36985503,1997-11-09,3,2768,1144,0,32,Commercial,5800,1,2,Sports Car,no,7,Yes,43,0,11,,F,No,Blue Collar,High School,209570,1,1,Urban,FALSE,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,.81166297
37002364,1996-05-06,0,0,3752,0,29,Commercial,21100,1,1,Van,yes,2,Yes,57,3,19,95811,M,Yes,Unknown,Masters,0,17,17,Urban,FALSE,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,.42826086
37007353,1996-06-14,0,0,45987,0,44,Private,9540,10,3,SUV,no,0,Yes,45,0,14,35403,F,No,Blue Collar,<High School,184059,7,7,Urban,FALSE,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,.14605834
37012775,1997-11-09,4,9448,0,0,54,Private,15170,6,1,SUV,no,4,No,45,0,11,80601,F,No,Professional,Bachelors,0,1,1,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.67649847
37032886,1994-04-05,0,0,0,0,45,Private,18540,6,1,Sedan,yes,0,No,44,2,13,10638,M,No,Clerical,<High School,,1,1,Urban,FALSE,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,.17160222
37050111,1995-01-22,2,6730,878,0,33,Private,10550,4,3,SUV,no,0,Yes,47,0,11,85729,F,No,Professional,Bachelors,254068,16,16,Urban,FALSE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.14721596
37057482,1999-02-12,0,0,0,0,22,Private,7050,6,3,Pickup,no,3,No,40,3,10,15519,M,Yes,Clerical,<High School,158830,1,1,Rural,FALSE,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,.060003091
37068434,1995-09-21,0,0,0,0,28,Private,18960,1,1,Sedan,no,3,No,33,1,0,0,F,No,Home Maker,High School,0,10,10,Rural,TRUE,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,.018041492
37071193,1998-03-15,0,0,7628,2,5,Commercial,11950,10,1,Pickup,no,5,Yes,39,2,13,25444,M,Yes,Clerical,High School,0,1,1,Urban,FALSE,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,.71813309
37071813,1996-10-09,0,0,0,0,35,Commercial,5000,11,2,Sports Car,no,2,No,35,0,12,98324,F,No,Blue Collar,High School,280336,7,7,Urban,FALSE,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,.40920725
37080143,1993-07-09,2,2039,4036,0,31,Commercial,18250,6,2,SUV,no,1,Yes,31,1,3,19230,F,Yes,Student,Bachelors,0,9,9,Urban,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,.57198876
37080188,1997-07-08,4,46600,0,1,33,Private,14650,6,2,Sedan,no,0,No,42,2,14,11617,F,No,Student,High School,151370,1,1,Urban,FALSE,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,.39317453
37095244,1993-06-04,3,6264,0,0,39,Commercial,26500,1,2,Panel Truck,no,0,No,55,0,13,137657,M,No,Unknown,Masters,,5,5,Urban,FALSE,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,.54092991
37101376,1993-05-26,1,3485,6892,0,35,Private,18050,10,2,SUV,no,0,Yes,50,0,0,0,F,No,Home Maker,Bachelors,61314,12,12,Urban,FALSE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.092319697
37105906,1998-06-20,1,3280,0,0,26,Private,16270,6,1,Sedan,no,4,No,39,0,9,,F,No,Lawyer,Masters,279728,17,17,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,.12442538
37135658,1997-12-06,1,3922,5059,0,37,Commercial,9130,4,1,SUV,no,0,Yes,34,3,15,42284,F,Yes,Blue Collar,High School,0,7,7,Urban,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,.68406588
37136542,1998-02-03,0,0,0,0,24,Private,7090,4,1,Sports Car,no,0,No,39,0,9,16929,F,No,Blue Collar,<High School,147219,1,1,Urban,FALSE,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,.25679868
37139242,1997-11-03,0,0,0,0,12,Private,17550,1,2,Sedan,yes,1,No,60,0,13,58463,M,No,Professional,Bachelors,253026,11,11,Rural,TRUE,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,.0057965564
37145081,1995-02-02,0,0,0,0,34,Commercial,12790,10,3,Sedan,yes,0,No,48,0,12,64916,M,No,Blue Collar,Bachelors,282967,11,11,Urban,FALSE,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,.11620733
37153080,1993-12-19,3,6931,0,0,57,Commercial,12200,11,2,Pickup,yes,4,No,31,0,8,23533,M,No,Clerical,<High School,115964,7,7,Rural,FALSE,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,.14857168
37153152,1996-11-18,3,5820,991,3,47,Private,5800,3,4,Pickup,yes,6,Yes,43,3,0,0,M,No,Student,High School,0,1,1,Urban,FALSE,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,.87619394
37212220,1998-07-18,2,3202,0,0,29,Private,1500,4,1,SUV,no,8,No,28,3,0,0,F,No,Student,<High School,0,5,5,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,.69287366
37228097,1998-06-16,0,0,0,0,42,Private,22930,6,1,SUV,no,0,No,55,0,13,46227,F,No,Blue Collar,High School,222674,1,1,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,.13892384
37255785,1996-03-16,1,6985,5579,2,49,Commercial,10810,4,1,Pickup,no,2,Yes,41,2,9,93150,M,Yes,Manager,High School,274760,1,1,Urban,FALSE,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,.80136931
37263498,1997-06-29,3,4728,4080,0,52,Private,14620,6,2,Sedan,no,0,Yes,40,0,12,37128,M,No,Professional,High School,175125,8,8,Urban,FALSE,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,.15887083
37267859,1995-01-20,2,33656,0,0,31,Private,16560,6,1,Sports Car,no,0,No,38,1,11,112581,F,No,Manager,Masters,303728,1,1,Urban,FALSE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,.22715087
37270784,1998-01-02,3,27896,0,2,42,Private,11660,3,2,Sedan,no,2,No,45,2,17,34890,M,No,Clerical,High School,168229,1,1,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,.42086983
37276923,1998-12-13,0,0,5674,0,15,Commercial,10570,17,1,SUV,no,0,Yes,40,2,10,50700,F,Yes,Blue Collar,High School,0,6,6,Urban,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,.35928139
37281300,1997-04-21,3,3374,0,0,37,Private,9600,11,1,Sedan,no,5,No,40,0,10,40956,F,No,Student,High School,205669,11,11,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,.17623149
37299800,1994-07-13,0,0,0,0,28,Commercial,28950,4,2,Panel Truck,yes,0,No,46,0,NA,175117,M,No,Manager,Masters,,16,16,Urban,FALSE,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,.22483468
37304420,1996-05-08,0,0,0,0,53,Commercial,18290,10,2,Van,yes,0,No,53,0,0,0,M,No,Student,<High School,,1,1,Rural,FALSE,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,.081727855
37326115,1994-04-19,4,7705,0,0,29,Private,3800,6,1,SUV,yes,0,No,23,2,0,0,F,No,Student,<High School,0,5,5,Rural,FALSE,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,.090765879
37340816,1996-04-13,0,0,0,0,44,Private,15630,1,1,Sedan,no,0,No,38,0,12,103323,M,No,Lawyer,Masters,312217,11,11,Urban,TRUE,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,.1500673
37355464,1997-06-11,0,0,0,0,9,Commercial,48620,13,1,Panel Truck,no,0,No,46,0,10,256870,M,No,Unknown,PhD,0,16,16,Urban,FALSE,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,.066289268
37361907,1996-09-07,0,0,0,0,44,Private,16360,6,2,Sports Car,no,2,No,59,0,14,89636,F,No,Professional,Bachelors,256374,13,13,Rural,FALSE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,.02011125
37362126,1999-03-23,0,0,2240,0,33,Private,12950,1,1,SUV,no,3,Yes,44,3,11,70452,F,Yes,Clerical,High School,0,1,1,Urban,TRUE,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,.76737362
37366923,1994-09-04,0,0,4104,0,41,Commercial,62240,3,1,Panel Truck,no,0,Yes,60,0,12,249589,F,No,Unknown,PhD,559258,14,14,Urban,FALSE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,.081570879
37368032,1998-09-28,0,0,0,0,13,Commercial,32890,6,1,Pickup,no,0,No,53,0,NA,95044,F,No,Unknown,PhD,264753,20,20,Urban,FALSE,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,.054481246
37368278,1998-12-02,0,0,0,0,43,Private,8340,1,1,Pickup,yes,0,No,43,2,14,19916,M,No,Clerical,High School,129144,6,6,Rural,TRUE,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,.030585187
37377415,1996-09-18,0,0,0,0,50,Private,12490,6,2,SUV,no,1,No,30,1,10,17455,F,Yes,Blue Collar,<High School,140978,6,6,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,.051086966
37383440,1993-09-16,3,5914,0,0,20,Private,10950,1,1,Sports Car,yes,4,No,65,0,15,64980,M,No,Professional,Masters,240241,19,19,Urban,TRUE,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,.25169793
37390840,1998-08-20,2,3348,6916,0,40,Commercial,29100,1,1,Panel Truck,yes,5,Yes,44,0,NA,219768,M,No,Unknown,PhD,0,19,19,Urban,FALSE,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,.48248667
37391890,1996-02-23,0,0,4522,0,30,Private,12460,4,2,Sedan,no,0,Yes,35,2,13,58228,F,Yes,Professional,High School,0,7,7,Urban,FALSE,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,.23216969
37416138,1994-02-06,0,0,0,0,39,Commercial,11570,6,2,Pickup,yes,0,No,46,0,8,39238,M,No,Clerical,Bachelors,180762,12,12,Urban,FALSE,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,.20908561
37423652,1997-05-28,0,0,0,0,27,Private,15950,9,1,SUV,no,0,No,48,0,13,96479,F,No,Manager,Masters,287237,21,21,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,.088556334
37456960,1997-06-15,0,0,7205,0,26,Private,7390,11,1,Sports Car,no,2,Yes,40,3,14,18886,F,No,Home Maker,<High School,148097,6,6,Urban,FALSE,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,.26572758
37485107,1994-03-30,0,0,0,0,41,Commercial,11700,1,1,Pickup,yes,0,No,51,0,12,50991,M,No,Blue Collar,High School,173234,7,7,Urban,TRUE,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,.29933536
37503170,1998-03-04,0,0,0,0,39,Private,12800,1,2,Sedan,no,0,No,57,0,11,186610,F,No,Doctor,PhD,508282,18,18,Urban,TRUE,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,.063240588
37510061,1995-10-30,0,0,0,0,54,Commercial,32820,1,1,Van,no,0,No,30,0,9,31374,F,No,Clerical,High School,0,1,1,Rural,TRUE,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,.20348983
37511673,1997-05-06,0,0,2870,0,28,Commercial,14810,1,1,SUV,no,0,Yes,57,2,17,76123,F,No,Blue Collar,High School,287747,8,8,Urban,TRUE,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,.53151655
37517632,1997-12-31,0,0,0,0,21,Private,23440,1,2,Sedan,no,0,No,54,0,12,157057,F,No,Manager,Masters,0,13,13,Urban,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.098952435
37525117,1997-09-05,0,0,0,2,35,Commercial,5800,1,2,SUV,no,0,No,43,2,11,98429,F,No,Blue Collar,High School,260696,7,7,Rural,TRUE,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,.14979017
37529754,1997-08-03,0,0,0,0,43,Private,12650,4,2,Sedan,no,2,No,35,2,14,76488,F,No,Clerical,High School,233303,9,9,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,.15073693
37531058,1998-08-11,2,8132,0,2,14,Private,16230,3,1,Sedan,no,3,No,45,2,11,102264,F,Yes,Professional,Bachelors,0,7,7,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,.45819876
37554306,1996-01-17,0,0,0,0,52,Commercial,29040,6,1,Panel Truck,no,0,No,49,0,7,226422,M,No,Manager,PhD,550607,9,9,Urban,FALSE,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,.34540632
37562709,1994-11-02,0,0,0,0,47,Private,21410,4,2,SUV,no,0,No,30,2,12,61164,F,No,Blue Collar,High School,196346,10,10,Rural,FALSE,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,.04929357
37567792,1998-01-06,2,40450,0,0,37,Commercial,29870,17,1,Sedan,no,0,No,41,2,13,50542,F,No,Blue Collar,High School,197090,1,1,Urban,FALSE,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,.21070248
37570198,1996-08-07,0,0,0,0,52,Commercial,28850,1,3,Pickup,no,1,No,49,0,12,116040,F,No,Professional,Bachelors,274423,13,13,Urban,TRUE,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,.20066407
37627857,1999-04-12,2,7049,0,0,42,Commercial,13250,1,1,Pickup,no,7,No,51,1,11,66501,F,No,Professional,Bachelors,197809,14,14,Urban,TRUE,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,.51585096
37632345,1995-12-14,1,9969,0,0,5,Private,18550,13,4,Sedan,no,0,No,53,0,13,95455,F,No,Professional,Bachelors,0,8,8,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.069218725
37641150,1996-09-30,0,0,0,2,38,Private,2670,1,1,Sports Car,no,0,No,40,3,0,0,F,Yes,Home Maker,<High School,66506,1,1,Rural,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,.2402654
37643188,1998-11-14,2,35070,4447,0,18,Private,9470,6,2,SUV,yes,0,Yes,61,0,9,59563,M,No,Professional,Bachelors,233352,11,11,Urban,FALSE,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,.20019367
37644781,1996-03-20,4,2088,0,0,38,Commercial,20630,6,1,Van,yes,3,No,52,0,11,63967,M,No,Manager,Bachelors,246870,9,9,Urban,FALSE,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,.54873693
37647758,1998-05-04,0,0,0,0,40,Private,14500,7,2,Sedan,no,0,No,41,0,NA,27907,F,No,Home Maker,High School,152144,6,6,Rural,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,.01567585
37655518,1994-08-31,0,0,0,0,35,Private,9830,1,1,Sedan,no,1,No,48,0,6,29523,M,No,Clerical,High School,158702,1,1,Urban,TRUE,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,.15372387
37670967,1997-06-15,0,0,0,0,5,Private,11110,1,2,SUV,no,1,No,42,2,NA,80054,F,Yes,Professional,High School,0,10,10,Rural,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,.042294595
37683067,1999-02-05,0,0,1937,0,11,Commercial,11900,7,1,SUV,no,1,Yes,51,0,11,52967,F,No,Blue Collar,High School,0,1,1,Urban,FALSE,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,.67510659
37683774,1995-02-06,0,0,0,0,47,Private,6600,4,1,SUV,no,0,No,51,0,0,0,F,No,Home Maker,High School,85559,7,7,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,.025788438
37706307,1993-12-22,0,0,0,0,35,Commercial,18560,1,3,Van,yes,1,No,59,0,14,,M,No,Manager,PhD,268617,14,14,Urban,FALSE,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,.20359501
37713255,1994-11-13,1,8514,4431,0,45,Commercial,30520,1,1,Pickup,no,6,Yes,49,0,14,116587,F,No,Blue Collar,Bachelors,319596,12,12,Urban,TRUE,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,.30540326
37724478,1997-05-14,1,1343,0,0,27,Private,8380,7,2,Pickup,yes,1,No,40,0,0,0,M,No,Student,High School,0,1,1,Urban,FALSE,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,.24996457
37726622,1994-05-18,1,47414,0,0,6,Private,15440,9,2,SUV,no,0,No,53,0,0,0,F,No,Home Maker,High School,66839,1,1,Urban,FALSE,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,.14558412
37736771,1993-06-14,0,0,0,0,48,Private,19280,4,3,Sports Car,no,0,No,46,0,12,51225,F,No,Clerical,High School,129042,1,1,Urban,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,.35308182
37743375,1998-04-14,3,10546,0,0,5,Commercial,16530,6,2,Van,yes,2,No,37,3,13,39923,M,No,Blue Collar,<High School,133822,1,1,Urban,FALSE,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,.42915699
37752187,1997-12-29,0,0,0,0,28,Commercial,23840,4,3,SUV,no,0,No,30,2,NA,134792,F,Yes,Blue Collar,Bachelors,304438,9,9,Urban,FALSE,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,.5836814
37754979,1997-12-23,2,10205,0,0,31,Commercial,17580,1,2,SUV,no,2,No,37,2,9,30287,F,No,Blue Collar,High School,174483,1,1,Urban,TRUE,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,.54212815
37758737,1994-08-26,1,51593,0,0,16,Private,7510,10,1,Sports Car,no,3,No,35,0,4,60075,F,No,Lawyer,Masters,184673,18,18,Urban,FALSE,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,.28417271
37786179,1999-01-29,3,3950,2040,1,19,Commercial,26620,1,1,Panel Truck,yes,6,Yes,42,1,11,52898,M,Yes,Blue Collar,High School,0,1,1,Urban,TRUE,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,.79286265
37787706,1993-10-16,0,0,0,0,27,Private,11530,10,1,SUV,no,0,No,56,0,NA,44259,F,No,Lawyer,Masters,183641,11,11,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,.0095936339
37790943,1995-12-04,1,6016,0,0,43,Commercial,33750,6,3,Panel Truck,no,5,No,58,0,13,69214,F,No,Home Maker,PhD,225537,18,18,Urban,FALSE,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,.16909531
37794223,1997-04-10,0,0,0,0,27,Private,19650,4,1,Sports Car,no,0,No,50,0,12,107047,F,No,Manager,Bachelors,290830,14,14,Urban,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,.17176229
37796041,1994-04-03,0,0,0,0,22,Private,7740,6,1,Sports Car,no,0,No,46,0,11,16369,F,No,Home Maker,High School,129084,9,9,Rural,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,.032715961
37821416,1998-03-26,2,4253,0,0,23,Private,9780,4,3,Pickup,yes,0,No,39,0,13,36241,M,No,Manager,Bachelors,167608,1,1,Urban,FALSE,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,.20797445
37821679,1994-11-15,0,0,0,0,69,Private,5800,1,2,Sports Car,no,4,No,41,2,12,1954,F,No,Home Maker,<High School,98325,3,3,Urban,TRUE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,.61396545
37841732,1997-05-10,0,0,0,0,32,Private,21620,1,1,Sedan,no,1,No,46,0,11,26601,F,No,Clerical,High School,130121,1,1,Rural,TRUE,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,.012065157
